,dp,eq_odds_1,eq_odds_0,eq_odds,up_acc,p_acc,acc-score,del_dp,del_eo,lambda,seed
0,0.38005926310892424,0.3044925124793171,0.9244332493702834,0.6144628809248003,0.6955074875207987,0.924433249370277,0.84765625,0.6199407368910758,0.38005926310886723,1.0,5
0,0.18720357941834453,0.10666666666681557,0.9194630872483289,0.5130648769575723,0.8933333333333333,0.9194630872483222,0.9107142857142857,0.8127964205816555,0.18720357941831997,1.0,6
0,0.1264411317395906,0.0971524288108716,0.9707112970711321,0.5339318629410019,0.9028475711892797,0.9707112970711297,0.9481026785714286,0.8735588682604094,0.12644113173957183,1.0,7
0,0.54009009009009,0.5067567567568401,0.9666666666666694,0.7367117117117548,0.49324324324324326,0.9666666666666667,0.8102678571428571,0.45990990990990993,0.5400900900900016,1.0,8
0,0.0918120805369127,0.07000000000015505,0.978187919463089,0.5240939597316221,0.93,0.9781879194630873,0.9620535714285714,0.9081879194630873,0.09181208053689924,1.0,9
0,0.15182920042660442,0.12351945854498758,0.9716902581182372,0.5476048583316124,0.8764805414551607,0.9716902581182348,0.9402901785714286,0.8481707995733956,0.15182920042658118,10.0,0
0,0.009189833345208287,0.004991680532611564,0.995801847187238,0.5003967638599247,0.9950083194675541,0.9958018471872376,0.9955357142857143,0.9908101666547917,0.009189833345207125,10.0,1
0,0.13248299701465738,0.11241610738269936,0.9799331103678947,0.546174608875297,0.8875838926174496,0.979933110367893,0.94921875,0.8675170029853426,0.1324829970146368,10.0,2
0,0.7505118197834614,0.7278797996661557,0.9773679798826507,0.8526238897744032,0.27212020033388984,0.9773679798826488,0.7416294642857143,0.24948818021653862,0.7505118197833379,10.0,3
0,0.17038288288288295,0.15371621621635922,0.9833333333333347,0.568524774774847,0.8462837837837838,0.9833333333333333,0.9380580357142857,0.829617117117117,0.17038288288285552,10.0,4
0,0.508504674597366,0.4707846410685358,0.9622799664710845,0.7165323037698101,0.5292153589315526,0.9622799664710813,0.8175223214285714,0.4914953254026339,0.5085046745972843,10.0,5
0,0.010055928411633164,0.0016666666668331276,0.9916107382550342,0.49663870246093367,0.9983333333333333,0.9916107382550335,0.9938616071428571,0.9899440715883668,0.010055928411632128,10.0,6
0,0.5239322651444347,0.4542429284526699,0.9303106633081503,0.6922767958804101,0.5457570715474209,0.9303106633081444,0.8013392857142857,0.47606773485556536,0.5239322651443532,10.0,7
0,0.6423750551922793,0.63819095477393,0.9958158995815903,0.8170034271777602,0.36180904522613067,0.99581589958159,0.7845982142857143,0.3576249448077206,0.6423750551921721,10.0,8
0,0.21994308218909486,0.19397993311050277,0.9740368509212752,0.5840083920158889,0.8060200668896321,0.974036850921273,0.91796875,0.7800569178109051,0.21994308218906022,10.0,9
0,0.3490540540540541,0.30405405405417163,0.9550000000000037,0.6295270270270876,0.6959459459459459,0.955,0.8694196428571429,0.6509459459459459,0.3490540540539989,100.0,0
0,0.5571275670613418,0.5066225165563731,0.9494949494949537,0.7280587330256634,0.49337748344370863,0.9494949494949495,0.7957589285714286,0.44287243293865813,0.5571275670612538,100.0,1
0,0.09486461251167144,0.07899159663881028,0.9841269841269854,0.5315592903828978,0.9210084033613445,0.9841269841269841,0.9631696428571429,0.9051353874883286,0.09486461251165673,100.0,2
0,0.47697313823369836,0.40464344941966757,0.9276703111858766,0.6661568803027721,0.5953565505804311,0.9276703111858705,0.8158482142857143,0.5230268617663016,0.47697313823362514,100.0,3
0,0.6887248322147651,0.6300000000000616,0.9412751677852398,0.7856375838926507,0.37,0.9412751677852349,0.75,0.3112751677852349,0.6887248322146552,100.0,4
0,0.21872685237143952,0.1493288590605455,0.930602006688969,0.5399654328747572,0.8506711409395973,0.9306020066889632,0.9040178571428571,0.7812731476285605,0.2187268523714086,100.0,5
0,0.4683866529067767,0.3798319327732135,0.9114452798663399,0.6456386063197768,0.6201680672268908,0.9114452798663325,0.8147321428571429,0.5316133470932233,0.4683866529067055,100.0,6
0,0.46930648769574945,0.4483333333334253,0.9790268456375857,0.7136800894855055,0.5516666666666666,0.9790268456375839,0.8359375,0.5306935123042505,0.46930648769567296,100.0,7
0,0.578564057201828,0.5058823529412595,0.9273182957393544,0.716600324340307,0.49411764705882355,0.9273182957393483,0.7834821428571429,0.4214359427981719,0.578564057201737,100.0,8
0,0.09597354535052838,0.06322795341113763,0.9672544080604562,0.5152411807357968,0.9367720465890182,0.9672544080604534,0.95703125,0.9040264546494716,0.09597354535051503,100.0,9
0,0.45440070765148155,0.41680672268917374,0.9624060150375972,0.6896063688633854,0.5831932773109244,0.9624060150375939,0.8364955357142857,0.5455992923485184,0.4544007076514084,1000.0,0
0,0.21100341316064286,0.1490787269683168,0.9380753138075366,0.5435770203879267,0.8509212730318257,0.9380753138075314,0.9090401785714286,0.7889965868393571,0.21100341316061266,1000.0,1
0,0.5011985608873128,0.41402337228724306,0.9128248113998396,0.6634240918435413,0.5859766277128547,0.9128248113998324,0.8035714285714286,0.4988014391126871,0.5011985608872365,1000.0,2
0,0.4381981981981983,0.3023648648649827,0.864166666666678,0.5832657657658303,0.6976351351351351,0.8641666666666666,0.8091517857142857,0.5618018018018017,0.43819819819813577,1000.0,3
0,0.03929852352411889,0.02337228714540518,0.9840737636211245,0.5037230253832649,0.9766277128547579,0.9840737636211232,0.9815848214285714,0.9607014764758811,0.039298523524113615,1000.0,4
0,0.4243431008679619,0.3797678275291244,0.9554247266610635,0.667596277095094,0.6202321724709784,0.9554247266610597,0.8426339285714286,0.5756568991320381,0.42434310086789506,1000.0,5
0,0.7188000781708033,0.6877076411960652,0.9689075630252127,0.828307602110639,0.3122923588039867,0.9689075630252101,0.7483258928571429,0.2811999218291968,0.7188000781706863,1000.0,6
0,0.21768456375838918,0.19000000000013506,0.9723154362416131,0.581157718120874,0.81,0.9723154362416108,0.91796875,0.7823154362416108,0.21768456375835527,1000.0,7
0,0.24401248007901055,0.2097315436242937,0.9657190635451534,0.5877253035847235,0.790268456375839,0.9657190635451505,0.9073660714285714,0.7559875199209894,0.24401248007897247,1000.0,8
0,0.7843695617781996,0.6921768707483518,0.9078073089701073,0.7999920898592295,0.3078231292517007,0.9078073089700996,0.7109375,0.21563043822180036,0.7843695617780743,1000.0,9
0,0.39226497616590494,0.3630252100841407,0.9707602339181312,0.6668927220011359,0.6369747899159663,0.9707602339181286,0.8599330357142857,0.6077350238340951,0.3922649761658415,10000.0,0
0,0.3780667100626248,0.2919463087249511,0.9138795986622146,0.6029129536935829,0.7080536912751678,0.9138795986622074,0.8454241071428571,0.6219332899373752,0.37806671006256864,10000.0,1
0,0.06689803532713734,0.0618729096991536,0.9949748743718597,0.5284238920355067,0.9381270903010034,0.9949748743718593,0.9760044642857143,0.9331019646728627,0.06689803532712658,10000.0,2
0,0.17105115485623212,0.14429530201356644,0.9732441471571929,0.5587697245853797,0.8557046979865772,0.9732441471571907,0.9341517857142857,0.8289488451437679,0.17105115485620573,10000.0,3
0,0.3389158725623659,0.16722408026769786,0.8283082077052071,0.49776614398645247,0.8327759197324415,0.8283082077051926,0.8297991071428571,0.6610841274376341,0.33891587256232353,10000.0,4
0,0.05661520422122335,0.04485049833902921,0.9882352941176481,0.5165428962283387,0.9551495016611296,0.9882352941176471,0.9771205357142857,0.9433847957787767,0.056615204221214924,10000.0,5
0,0.11852526376733397,0.09932659932675103,0.9808013355592671,0.540063967443009,0.9006734006734006,0.9808013355592654,0.9542410714285714,0.881474736232666,0.11852526376731555,10000.0,6
0,0.004180602006689016,1.6786572132332367e-13,0.9958193979933114,0.49790969899673965,1.0,0.995819397993311,0.9972098214285714,0.995819397993311,0.0041806020066886135,10000.0,7
0,0.18672161364703577,0.13232830820785058,0.945606694560674,0.5389675013842623,0.8676716917922948,0.9456066945606695,0.9196428571428571,0.8132783863529642,0.186721613647009,10000.0,8
0,0.84353478665501,0.7694915254237679,0.925956738768725,0.8477241320962464,0.2305084745762712,0.9259567387687188,0.6969866071428571,0.15646521334498997,0.8435347866548734,10000.0,9
