,dp,eq_odds_1,eq_odds_0,eq_odds,up_acc,p_acc,acc-score,del_dp,del_eo,lambda,seed
0,0.0,1.667554982986985e-13,1.0,0.5000000000000834,1.0,1.0,1.0,1.0,0.0,10000.0,0
0,0.0,1.6620038678638593e-13,1.0,0.500000000000083,1.0,1.0,1.0,1.0,0.0,10000.0,1
0,0.0,1.667554982986985e-13,1.0,0.5000000000000834,1.0,1.0,1.0,1.0,0.0,10000.0,2
0,0.0,1.6697754290362354e-13,1.0,0.5000000000000835,1.0,1.0,1.0,1.0,0.0,10000.0,3
0,0.0,1.6786572132332367e-13,1.0,0.5000000000000839,1.0,1.0,1.0,1.0,0.0,10000.0,4
0,0.0,1.653122083666858e-13,1.0,0.5000000000000826,1.0,1.0,1.0,1.0,0.0,10000.0,5
0,0.0,1.667554982986985e-13,1.0,0.5000000000000834,1.0,1.0,1.0,1.0,0.0,10000.0,6
0,0.0,1.6753265441593612e-13,1.0,0.5000000000000837,1.0,1.0,1.0,1.0,0.0,10000.0,7
0,0.0,1.6753265441593612e-13,1.0,0.5000000000000837,1.0,1.0,1.0,1.0,0.0,10000.0,8
0,0.0,1.667554982986985e-13,1.0,0.5000000000000834,1.0,1.0,1.0,1.0,0.0,10000.0,9
