,dp,eq_odds_1,eq_odds_0,eq_odds,up_acc,p_acc,acc-score,del_dp,del_eo,lambda,seed
0,0.9204009154316046,0.8866766020864388,0.9662756866548337,0.9264761443706362,0.11332339791356184,0.9662756866548335,0.765947020609319,0.07959908456839541,0.9204009154315993,0.1,0
0,0.9260412515545008,0.8931934676361909,0.9671522160816894,0.9301728418589401,0.10680653236380976,0.9671522160816894,0.7650509632616488,0.07395874844549918,0.9260412515544956,0.1,1
0,0.9008873324870528,0.8567511177347251,0.9558637852476716,0.9063074514911984,0.1432488822652757,0.9558637852476715,0.7650089605734767,0.09911266751294721,0.9008873324870477,0.1,2
0,0.9191693964345662,0.8824441132637861,0.9632747168292193,0.9228594150465027,0.1175558867362146,0.9632747168292192,0.7646449372759857,0.0808306035654338,0.919169396434561,0.1,3
0,0.9316213104636692,0.9015201192250378,0.969898808761368,0.9357094639932029,0.09847988077496274,0.969898808761368,0.7652329749103942,0.06837868953633075,0.9316213104636639,0.1,4
0,0.9063287914286234,0.8655221745350509,0.9591933831064267,0.9123577788207388,0.13447782546494993,0.9591933831064265,0.7654849910394266,0.09367120857137652,0.9063287914286183,0.1,5
0,0.9224718259286275,0.8907963757749172,0.968324549846289,0.9295604628106031,0.10920362422508345,0.968324549846289,0.7665350582437276,0.07752817407137243,0.9224718259286223,0.1,6
0,0.9224728630586762,0.8922801788375565,0.9698073157788798,0.9310437473082182,0.10771982116244411,0.9698073157788798,0.7673331093189965,0.07752713694132386,0.9224728630586708,0.1,7
0,0.9469376059774702,0.9231503010791157,0.976212695101645,0.9496814980903803,0.07684969892088475,0.976212695101645,0.7650089605734767,0.053062394022529734,0.9469376059774649,0.1,8
0,0.9246774825775513,0.8919949931453782,0.9673175105678263,0.9296562518566023,0.1080050068546224,0.9673175105678262,0.7654709901433692,0.07532251742244864,0.924677482577546,0.1,9
0,0.9295342709925655,0.896340009537435,0.9668057385448691,0.931572874041152,0.10365999046256558,0.966805738544869,0.7640709005376344,0.07046572900743456,0.9295342709925601,1.0,0
0,0.9418136392851825,0.91255364806867,0.9707400087834871,0.9416468284260786,0.08744635193133048,0.9707400087834871,0.7632728494623656,0.05818636071481752,0.9418136392851771,1.0,1
