,dp,eq_odds_1,eq_odds_0,eq_odds,up_acc,p_acc,acc-score,del_dp,del_eo,lambda,seed
0,0.5629496377627836,0.46360655737705236,0.9006569196142657,0.6821317384956591,0.5363934426229509,0.9006569196142656,0.8151041666666666,0.43705036223721644,0.5629496377627807,0.1,0
0,0.4480933680766752,0.35540588866373013,0.9073125205870514,0.6313592046253907,0.6445941113362736,0.9073125205870513,0.8455981182795699,0.5519066319233248,0.4480933680766729,0.1,1
0,0.5932088187017874,0.5107004470938925,0.9174916283921025,0.7140960377429975,0.48929955290611027,0.9174916283921023,0.8169242831541219,0.40679118129821257,0.5932088187017842,0.1,2
0,0.4881413886463999,0.4256333830104355,0.9374919943640324,0.6815626886872339,0.5743666169895678,0.9374919943640323,0.852206541218638,0.5118586113536001,0.4881413886463973,0.1,3
0,0.5693336902877731,0.47421758569299866,0.9048838954052226,0.6895507405491106,0.5257824143070045,0.9048838954052224,0.8158462141577061,0.43066630971222686,0.5693336902877701,0.1,4
0,0.6611279806838679,0.5938245112064878,0.9326965305226176,0.7632605208645526,0.40617548879351456,0.9326965305226175,0.8090277777777778,0.33887201931613203,0.6611279806838644,0.1,5
0,0.40418844475104976,0.27849308536004236,0.8743046406089887,0.5763988629845156,0.7215069146399619,0.8743046406089884,0.8384156586021505,0.5958115552489502,0.40418844475104787,0.1,6
0,0.48238067631121784,0.3828912071535059,0.9005105308422846,0.6417008689978952,0.6171087928464978,0.9005105308422844,0.8339493727598566,0.5176193236887822,0.4823806763112154,0.1,7
0,0.4990975188223927,0.4030882966672663,0.9039907778448704,0.6535395372560684,0.5969117033327371,0.9039907778448701,0.8318772401433692,0.5009024811776073,0.4990975188223901,0.1,8
0,0.45850711196339766,0.3781367348155249,0.9196296228521238,0.6488831788338243,0.6218632651844788,0.9196296228521237,0.8496863799283154,0.5414928880366023,0.4585071119633952,0.1,9
0,0.5460070475231886,0.4479613733905612,0.9019543258673696,0.6749578496289654,0.552038626609442,0.9019543258673693,0.8197664650537635,0.4539929524768114,0.5460070475231857,1.0,0
0,0.4086648502817565,0.3152122079160746,0.9065473576343144,0.6108797827751945,0.6847877920839294,0.9065473576343142,0.854460685483871,0.5913351497182435,0.4086648502817544,1.0,1
0,0.6191718296355355,0.5396995708154533,0.9205277411799152,0.7301136559976842,0.46030042918454933,0.9205277411799151,0.8124299955197133,0.3808281703644644,0.6191718296355323,1.0,2
0,0.4757331824181983,0.41362660944206353,0.9378934270238619,0.6757600182329627,0.5863733905579399,0.9378934270238618,0.8553287410394266,0.5242668175818017,0.47573318241819573,1.0,3
0,0.5791620408853102,0.4706127801621395,0.8914507392768264,0.6810317597194829,0.5293872198378636,0.8914507392768263,0.8064096102150538,0.42083795911468985,0.5791620408853072,1.0,4
0,0.686431261796824,0.6061509119084538,0.9197196501116277,0.7629352810100407,0.39384908809154845,0.9197196501116276,0.79618895609319,0.313568738203176,0.6864312617968202,1.0,5
0,0.3869706450022695,0.2784070585429874,0.8914364135407138,0.5849217360418506,0.7215929414570168,0.8914364135407137,0.8515484991039427,0.6130293549977305,0.3869706450022677,1.0,6
0,0.5191820020131729,0.4224739195231032,0.9032919175099272,0.6628829185165153,0.5775260804769001,0.903291917509927,0.8267809139784946,0.4808179979868271,0.5191820020131702,1.0,7
0,0.4967112186742715,0.40098950882213036,0.9042782901478555,0.652633899484993,0.5990104911778732,0.9042782901478553,0.8325772849462365,0.5032887813257285,0.49671121867426893,1.0,8
0,0.45882185781805085,0.3793144560357712,0.9204925982177169,0.649903527126744,0.6206855439642325,0.9204925982177167,0.8500784050179212,0.5411781421819492,0.45882185781804846,1.0,9
0,1.0,1.0,1.0,1.0,0.0,1.0,0.7651629704301075,0.0,0.9999999999999941,10.0,0
0,0.993845384250172,0.9911187935864577,0.9972734093362856,0.9941961014613716,0.008881206413542349,0.9972734093362856,0.7651069668458781,0.006154615749827964,0.9938453842501662,10.0,1
0,0.9817737332170317,0.9759732904072022,0.9941995571901704,0.9850864237986863,0.02402670959279795,0.9941995571901704,0.7663670474910395,0.018226266782968303,0.981773733217026,10.0,2
0,0.480450458431425,0.4119575584167894,0.931507099985361,0.6717323292010752,0.5880424415832142,0.9315070999853609,0.850834453405018,0.519549541568575,0.48045045843142253,10.0,3
0,1.0,1.0,1.0,1.0,0.0,1.0,0.7651349686379928,0.0,0.9999999999999941,10.0,4
0,0.9996711443965035,0.9997615783513143,0.9994327227478178,0.999597150549566,0.00023842164868570067,0.9994327227478178,0.7647289426523297,0.0003288556034964868,1.0003288556034906,10.0,5
0,0.3959122942543034,0.3106408345752648,0.9147285403209575,0.6126846874481111,0.6893591654247392,0.9147285403209574,0.8617971550179212,0.6040877057456966,0.3959122942543014,10.0,6
0,1.0,1.0,1.0,1.0,0.0,1.0,0.7650929659498208,0.0,0.9999999999999941,10.0,7
0,0.7518450563506647,0.7027655262844218,0.9509204699337556,0.8268429981090887,0.2972344737155799,0.9509204699337555,0.7973650313620072,0.24815494364933538,0.7518450563506603,10.0,8
0,0.48272636980628736,0.41119322922875534,0.9284668594224648,0.66983004432561,0.5888067707712481,0.9284668594224645,0.8486783154121864,0.5172736301937126,0.4827263698062848,10.0,9
0,1.0,1.0,1.0,1.0,0.0,1.0,0.7651209677419355,0.0,0.9999999999999941,100.0,0
0,1.0,1.0,1.0,1.0,0.0,1.0,0.7650929659498208,0.0,0.9999999999999941,100.0,1
0,1.0,1.0,1.0,1.0,0.0,1.0,0.7651069668458781,0.0,0.9999999999999941,100.0,2
