,dp,eq_odds_1,eq_odds_0,eq_odds,up_acc,p_acc,acc-score,del_dp,del_eo,lambda,seed
0,0.29534675615212524,0.24333333333345952,0.9479865771812124,0.595659955257336,0.7566666666666667,0.947986577181208,0.8839285714285714,0.7046532438478748,0.29534675615208034,0.1,0
0,0.22701072535509614,0.16556291390742295,0.9385521885521937,0.5520575512298083,0.8344370860927153,0.9385521885521886,0.9034598214285714,0.7729892746449039,0.22701072535506364,0.1,1
0,0.606995353639649,0.4916107382551189,0.8846153846153942,0.6881130614352566,0.5083892617449665,0.8846153846153846,0.7594866071428571,0.39300464636035104,0.6069953536395568,0.1,2
0,0.28397426837408535,0.243739565943365,0.9597652975691567,0.6017524317562608,0.7562604340567612,0.9597652975691534,0.8917410714285714,0.7160257316259147,0.28397426837404127,0.1,3
0,0.26216870566967176,0.1597337770384094,0.8975650713686064,0.5286494242035079,0.8402662229617305,0.8975650713685979,0.8783482142857143,0.7378312943303282,0.26216870566963657,0.1,4
0,0.28958196320466767,0.19191919191932805,0.9023372287145324,0.5471282103169302,0.8080808080808081,0.9023372287145242,0.87109375,0.7104180367953323,0.28958196320462726,0.1,5
0,0.30500047778845774,0.2390572390573672,0.9340567612687868,0.586557000163077,0.7609427609427609,0.9340567612687813,0.8766741071428571,0.6949995222115423,0.305000477788412,0.1,6
0,0.5247877504698387,0.38564273789659675,0.8608549874266671,0.6232488626616319,0.6143572621035058,0.8608549874266554,0.7784598214285714,0.4752122495301613,0.5247877504697626,0.1,7
0,0.458600345631616,0.34608985024969285,0.8874895046179776,0.6167896774338353,0.653910149750416,0.887489504617968,0.8091517857142857,0.541399654368384,0.4586003456315489,0.1,8
0,0.7812333686268578,0.6036789297659526,0.8224455611390433,0.713062245452498,0.3963210702341137,0.8224455611390284,0.6802455357142857,0.2187666313731422,0.781233368626742,0.1,9
0,1.0,1.0,1.0,1.0,0.0,1.0,0.6685267857142857,0.0,0.9999999999998316,1.0,0
0,1.0,1.0,1.0,1.0,0.0,1.0,0.6651785714285714,0.0,0.9999999999998332,1.0,1
0,0.4807158836689037,0.3733333333334379,0.8926174496644386,0.6329753914989382,0.6266666666666667,0.8926174496644296,0.8035714285714286,0.5192841163310963,0.48071588366883256,1.0,2
0,0.8697728446050594,0.8120805369127833,0.9423076923076972,0.8771941146102402,0.18791946308724833,0.9423076923076923,0.69140625,0.13022715539494062,0.8697728446049182,1.0,3
0,0.3870917225950783,0.32333333333344616,0.9362416107382604,0.6297874720358533,0.6766666666666666,0.9362416107382551,0.8493303571428571,0.6129082774049217,0.387091722595019,1.0,4
0,0.2671306322407013,0.22110552763832148,0.9539748953974934,0.5875402115179074,0.7788944723618091,0.9539748953974896,0.8956473214285714,0.7328693677592987,0.2671306322406605,1.0,5
